day,district,description,rooms,m2,bathrooms,price,links,house_id
2024-01-03,porta-romana-medaglie-d-oro,"Penthouse via San Gerolamo Emiliani, Porta Romana - Medaglie d'Oro, Milan",5,185m²,2,"€ 1,190,000",https://www.immobiliare.it/en/annunci/104444707/,104444707.0
2024-01-03,porta-romana-medaglie-d-oro,"Penthouse viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 485,000",https://www.immobiliare.it/en/annunci/104385095/,104385095.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment via Carlo Botta 36, Porta Romana - Medaglie d'Oro, Milan",5+,280m²,2,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107508699/,107508699.0
2024-01-03,porta-romana-medaglie-d-oro,"4-room flat good condition, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,150m²,1,"€ 810,000",https://www.immobiliare.it/en/annunci/105628419/,105628419.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment via Serviliano Lattuada 30, Porta Romana - Medaglie d'Oro, Milan",5,155m²,2,"€ 1,180,000",https://www.immobiliare.it/en/annunci/104264163/,104264163.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Atto Vannucci 20, Porta Romana - Medaglie d'Oro, Milan",2,62m²,1,"€ 555,000",https://www.immobiliare.it/en/annunci/104171501/,104171501.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat viale Umbria 29, Porta Romana - Medaglie d'Oro, Milan",2,63m²,1,"€ 340,000",https://www.immobiliare.it/en/annunci/104170361/,104170361.0
2024-01-03,porta-romana-medaglie-d-oro,"4-room flat viale Umbria 15, Porta Romana - Medaglie d'Oro, Milan",4,110m²,1,"€ 786,000",https://www.immobiliare.it/en/annunci/108007947/,108007947.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment via Trebbia, Porta Romana - Medaglie d'Oro, Milan",5+,400m²,3+,"€ 2,200,000",https://www.immobiliare.it/en/annunci/103926883/,103926883.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment via Serviliano Lattuada 17, Porta Romana - Medaglie d'Oro, Milan",5+,370m²,3+,"€ 3,900,000",https://www.immobiliare.it/en/annunci/103920493/,103920493.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,160m²,1,"€ 950,000",https://www.immobiliare.it/en/annunci/103794250/,103794250.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Trebbia 5, Porta Romana - Medaglie d'Oro, Milan",3,250m²,3,"€ 1,580,000",https://www.immobiliare.it/en/annunci/103792794/,103792794.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Lodovico Muratori 48, Porta Romana - Medaglie d'Oro, Milan",2,69m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/103409976/,103409976.0
2024-01-03,porta-romana-medaglie-d-oro,"Loft, excellent condition, ground floor, Porta Romana - Medaglie d'Oro, Milan",5,250m²,3,"€ 950,000",https://www.immobiliare.it/en/annunci/103418852/,103418852.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Friuli 8, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 625,000",https://www.immobiliare.it/en/annunci/103357840/,103357840.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Adige 12, Porta Romana - Medaglie d'Oro, Milan",3,95m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/103297428/,103297428.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,80m²,2,"€ 289,000",https://www.immobiliare.it/en/annunci/103112120/,103112120.0
2024-01-03,porta-romana-medaglie-d-oro,"Loft via Adige, Porta Romana - Medaglie d'Oro, Milan",5,203m²,2,"€ 950,000",https://www.immobiliare.it/en/annunci/103113274/,103113274.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,110m²,1,"€ 675,000",https://www.immobiliare.it/en/annunci/102911340/,102911340.0
2024-01-03,porta-romana-medaglie-d-oro,"4-room flat to be refurbished, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,145m²,3,"€ 890,000",https://www.immobiliare.it/en/annunci/102320112/,102320112.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",2,55m²,1,"€ 490,000",https://www.immobiliare.it/en/annunci/102091934/,102091934.0
2024-01-03,porta-romana-medaglie-d-oro,"Single family villa via Tito Livio 2, Lodi - Brenta, Milan",3,155m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/102056862/,102056862.0
2024-01-03,porta-romana-medaglie-d-oro,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/102037490/,102037490.0
2024-01-03,porta-romana-medaglie-d-oro,"Building corso Lodi 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 930,000",https://www.immobiliare.it/en/annunci/101721541/,101721541.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat corso Lodi 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 930,000",https://www.immobiliare.it/en/annunci/101729369/,101729369.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Crema, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 400,000",https://www.immobiliare.it/en/annunci/101530873/,101530873.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via San Gerolamo Emiliani 7, Porta Romana - Medaglie d'Oro, Milan",2,70m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/101484409/,101484409.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",5+,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/101233675/,101233675.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment via Atto Vannucci, Porta Romana - Medaglie d'Oro, Milan",5,115m²,3,"€ 790,000",https://www.immobiliare.it/en/annunci/101216263/,101216263.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Mantova 7, Porta Romana - Medaglie d'Oro, Milan",3,79m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/101101371/,101101371.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via SAN GEROLAMO EMILIANI 12, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 425,000",https://www.immobiliare.it/en/annunci/100993447/,100993447.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Adige 20, Porta Romana - Medaglie d'Oro, Milan",3,70m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/100992111/,100992111.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Giulio Romano 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 710,000",https://www.immobiliare.it/en/annunci/100864379/,100864379.0
2024-01-03,porta-romana-medaglie-d-oro,"Loft via Giuseppe Ripamonti 2, Bocconi, Milan",2,50m²,G,"€ 259,000",https://www.immobiliare.it/en/annunci/100790007/,100790007.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,95m²,2,"€ 610,000",https://www.immobiliare.it/en/annunci/100562516/,100562516.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat good condition, second floor, Porta Romana - Medaglie d'Oro, Milan",3,90m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/100427094/,100427094.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Lodovico Muratori 15, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/100318012/,100318012.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment via Muratori 30, Porta Romana - Medaglie d'Oro, Milan",5,195m²,2,"€ 1,295,000",https://www.immobiliare.it/en/annunci/99554470/,99554470.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Giorgio Vasari 19, Porta Romana - Medaglie d'Oro, Milan",3,119m²,2,"€ 949,000",https://www.immobiliare.it/en/annunci/100654879/,100654879.0
2024-01-03,porta-romana-medaglie-d-oro,"Building via Lazzaro Papi 2, Porta Romana - Medaglie d'Oro, Milan",5+,950m²,3+,"€ 6,500,000",https://www.immobiliare.it/en/annunci/99547482/,99547482.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Angelo Filippetti 28, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 650,000",https://www.immobiliare.it/en/annunci/99010862/,99010862.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Giuseppe Ripamonti 21, Porta Romana - Medaglie d'Oro, Milan",3,115m²,2,"€ 790,000",https://www.immobiliare.it/en/annunci/99382966/,99382966.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 680,000",https://www.immobiliare.it/en/annunci/98825122/,98825122.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Giulio Romano 15, Porta Romana - Medaglie d'Oro, Milan",2,103m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/101299277/,101299277.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat via Francesco Burlamacchi 16, Porta Romana - Medaglie d'Oro, Milan",3,77m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/100297648/,100297648.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,95m²,2,"€ 610,000",https://www.immobiliare.it/en/annunci/97564580/,97564580.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 280,000",https://www.immobiliare.it/en/annunci/97565564/,97565564.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 300,000",https://www.immobiliare.it/en/annunci/97564788/,97564788.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,85m²,2,"€ 570,000",https://www.immobiliare.it/en/annunci/97564864/,97564864.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat Strada della Carità 2, Porta Romana - Medaglie d'Oro, Milan",2,70m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/97151200/,97151200.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Adige 20, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 340,000",https://www.immobiliare.it/en/annunci/96513822/,96513822.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat to be refurbished, third floor, Porta Romana - Medaglie d'Oro, Milan",3,90m²,1,"€ 570,000",https://www.immobiliare.it/en/annunci/95248548/,95248548.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,110m²,1,"€ 720,000",https://www.immobiliare.it/en/annunci/94746776/,94746776.0
2024-01-03,porta-romana-medaglie-d-oro,"3-room flat viale Umbria 44, Lodi - Brenta, Milan",3,80m²,1,"€ 475,000",https://www.immobiliare.it/en/annunci/91544252/,91544252.0
2024-01-03,porta-romana-medaglie-d-oro,"Apartment good condition, seventh floor, Porta Romana - Medaglie d'Oro, Milan",5+,477m²,3+,"€ 3,300,000",https://www.immobiliare.it/en/annunci/91439978/,91439978.0
2024-01-03,porta-romana-medaglie-d-oro,"2-room flat via Atto Vannucci, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/89991287/,89991287.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria 21, Porta Romana - Medaglie d'Oro, Milan",3,65m²,1,"€ 478,000",https://www.immobiliare.it/en/annunci/108408641/,108408641.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",4,175m²,2,"€ 795,000",https://www.immobiliare.it/en/annunci/108398805/,108398805.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Montenero 72, Montenero, Milan",5+,285m²,2,"€ 2,140,000",https://www.immobiliare.it/en/annunci/108400041/,108400041.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat viale Monte Nero, Montenero, Milan",4,110m²,2,"€ 876,000",https://www.immobiliare.it/en/annunci/108381711/,108381711.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini, Cadore, Milan",3,115m²,2,"€ 897,000",https://www.immobiliare.it/en/annunci/108381659/,108381659.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Augusto Anfossi, Montenero, Milan",3,110m²,1,"€ 778,000",https://www.immobiliare.it/en/annunci/108381719/,108381719.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Friuli, Cadore, Milan",3,120m²,1,"€ 825,000",https://www.immobiliare.it/en/annunci/108381793/,108381793.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Spartaco, Cadore, Milan",3,90m²,1,"€ 748,000",https://www.immobiliare.it/en/annunci/108381853/,108381853.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 300,000",https://www.immobiliare.it/en/annunci/108388983/,108388983.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Simone D Orsenigo, Cadore, Milan",3,95m²,1,"€ 776,000",https://www.immobiliare.it/en/annunci/108382313/,108382313.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Simone D Orsenigo, Cadore, Milan",3,95m²,2,"€ 775,000",https://www.immobiliare.it/en/annunci/108381657/,108381657.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,85m²,1,"€ 535,000",https://www.immobiliare.it/en/annunci/108382539/,108382539.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3,100m²,1,"€ 830,000",https://www.immobiliare.it/en/annunci/108382337/,108382337.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 564,000",https://www.immobiliare.it/en/annunci/108382639/,108382639.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3,100m²,1,"€ 745,000",https://www.immobiliare.it/en/annunci/108382247/,108382247.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria 64, Martini - Insubria, Milan",2,50m²,1,"€ 325,000",https://www.immobiliare.it/en/annunci/108349979/,108349979.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Friuli 23, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 310,000",https://www.immobiliare.it/en/annunci/108351503/,108351503.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Carlo Botta 39, Porta Romana - Medaglie d'Oro, Milan",2,68m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/108346881/,108346881.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Perugino, Cadore, Milan",2,40m²,1,"€ 300,000",https://www.immobiliare.it/en/annunci/108353367/,108353367.0
2024-01-03,porta-romana-cadore-montenero,"Penthouse viale Monte Nero, Montenero, Milan",4,140m²,2,"€ 1,100,000",https://www.immobiliare.it/en/annunci/108337689/,108337689.0
2024-01-03,porta-romana-cadore-montenero,"Loft viale Umbria, Martini - Insubria, Milan",1,60m²,1,"€ 290,000",https://www.immobiliare.it/en/annunci/108340651/,108340651.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Adige, Porta Romana - Medaglie d'Oro, Milan",5,283m²,3+,"€ 1,690,000",https://www.immobiliare.it/en/annunci/108317131/,108317131.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria 58, Martini - Insubria, Milan",2,42m²,1,"€ 315,000",https://www.immobiliare.it/en/annunci/108316261/,108316261.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Carlo Botta 39, Porta Romana - Medaglie d'Oro, Milan",2,68m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/108346869/,108346869.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria 64, Martini - Insubria, Milan",2,61m²,1,"€ 272,000",https://www.immobiliare.it/en/annunci/108276083/,108276083.0
2024-01-03,porta-romana-cadore-montenero,"Apartment via Maestri Campionesi, 15, Cadore, Milan",5,190m²,3,"€ 2,100,000",https://www.immobiliare.it/en/annunci/108282709/,108282709.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat viale Monte Nero, Montenero, Milan",3,90m²,1,"€ 530,000",https://www.immobiliare.it/en/annunci/108258673/,108258673.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Perugino, Cadore, Milan",2,40m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/108250303/,108250303.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Amatore Antonio Sciesa, Montenero, Milan",3,90m²,1,"€ 549,000",https://www.immobiliare.it/en/annunci/108254627/,108254627.0
2024-01-03,porta-romana-cadore-montenero,"4-room flat via Pietro Colletta, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 1,200,000",https://www.immobiliare.it/en/annunci/108252481/,108252481.0
2024-01-03,porta-romana-cadore-montenero,"3-room flat via Lazzaro Papi, Porta Romana - Medaglie d'Oro, Milan",3,105m²,2,"€ 825,000",https://www.immobiliare.it/en/annunci/108253043/,108253043.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Pietro Colletta 18, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/108229415/,108229415.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2,50m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/108233895/,108233895.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Carlo Foldi 6, Cadore, Milan",2,64m²,1,"€ 480,000",https://www.immobiliare.it/en/annunci/108230739/,108230739.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Carlo Botta, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 225,000",https://www.immobiliare.it/en/annunci/108234033/,108234033.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Morosini, Montenero, Milan",2,81m²,1,"€ 590,000",https://www.immobiliare.it/en/annunci/108215535/,108215535.0
2024-01-03,porta-romana-cadore-montenero,"Loft via Lodovico Muratori 55, Porta Romana - Medaglie d'Oro, Milan",2,51m²,1,"€ 295,000",https://www.immobiliare.it/en/annunci/108207411/,108207411.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Crema 29, Porta Romana - Medaglie d'Oro, Milan",2,70m²,2,"€ 600,000",https://www.immobiliare.it/en/annunci/108210285/,108210285.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria 56, Martini - Insubria, Milan",2,70m²,1,"€ 330,000",https://www.immobiliare.it/en/annunci/108192331/,108192331.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat viale Umbria, Martini - Insubria, Milan",2,60m²,1,"€ 310,000",https://www.immobiliare.it/en/annunci/108271225/,108271225.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Friuli 23, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/108153817/,108153817.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Lodovico Muratori 42, Porta Romana - Medaglie d'Oro, Milan",2,75m²,1,"€ 520,000",https://www.immobiliare.it/en/annunci/108115699/,108115699.0
2024-01-03,porta-romana-cadore-montenero,"Studio via Antonio Fogazzaro 8, Montenero, Milan",1,25m²,1,"€ 280,000",https://www.immobiliare.it/en/annunci/108108057/,108108057.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Passo Buole, Porta Romana - Medaglie d'Oro, Milan",2,51m²,4,"€ 359,000",https://www.immobiliare.it/en/annunci/108129175/,108129175.0
2024-01-03,porta-romana-cadore-montenero,"2-room flat via Perugino 20, Cadore, Milan",2,40m²,1,"€ 278,000",https://www.immobiliare.it/en/annunci/108105077/,108105077.0
2024-01-03,porta-romana-cadore-montenero,"Apartment viale Sabotino 19/2, Porta Romana - Medaglie d'Oro, Milan",5+,245m²,2,"€ 2,550,000",https://www.immobiliare.it/en/annunci/108094879/,108094879.0
